timestep,duration,speed,x_velo_mf,y_velo_mf,x_pos_sf,y_pos_sf,x_pos_nh,y_pos_nh,heading_mf,heading_sf,x_pos_odo,y_pos_odo,heading_odo
310.187988,0.100006,2.171813,2.170255,-0.082223,0.217039,-0.008223,29.409918,-0.088072,6.245317,6.245317,947490.000000,533822.000000,0.047367
310.287994,0.101013,2.136373,2.136281,-0.019885,0.215793,-0.002009,29.626957,-0.079850,6.273877,6.273877,947490.000000,533822.000000,0.047098
310.389008,0.098999,2.202863,2.197340,0.155897,0.217535,0.015434,29.842749,-0.077841,0.070830,0.070830,947490.000000,533822.000000,0.046823
310.488007,0.100006,2.189625,2.189574,0.014961,0.218971,0.001496,30.060284,-0.093275,0.006833,0.006833,947491.000000,533822.000000,0.046578
310.588013,0.099976,2.163207,2.163057,0.025509,0.216253,0.002550,30.279255,-0.094771,0.011793,0.011793,947491.000000,533822.000000,0.046373
310.687988,0.101013,2.190832,2.189960,0.061811,0.221215,0.006244,30.495508,-0.097321,0.028217,0.028217,947491.000000,533822.000000,0.046163
310.789001,0.100006,2.165271,2.154588,0.214825,0.215472,0.021484,30.716722,-0.103565,0.099378,0.099378,947491.000000,533822.000000,0.045923
310.889008,0.100006,2.194031,2.184375,0.205624,0.218451,0.020564,30.932194,-0.125049,0.093858,0.093858,947491.000000,533822.000000,0.045734
310.989014,0.099976,2.239100,2.179306,0.514000,0.217877,0.051387,31.150644,-0.145612,0.231622,0.231622,947492.000000,533822.000000,0.045657
311.088989,0.100006,2.158561,2.141855,0.268034,0.214199,0.026805,31.368523,-0.197000,0.124494,0.124494,947492.000000,533822.000000,0.045497
311.188995,0.098999,2.128977,2.116763,0.227720,0.209558,0.022544,31.582722,-0.223805,0.107167,0.107167,947492.000000,533821.000000,0.045333
311.287994,0.100006,2.159320,2.144650,0.251278,0.214478,0.025129,31.792278,-0.246349,0.116633,0.116633,947492.000000,533821.000000,0.045150
311.388000,0.100006,2.116770,2.113692,-0.114117,0.211382,-0.011412,32.006756,-0.271478,6.229249,6.229249,947492.000000,533821.000000,0.044966
311.488007,0.100006,2.128008,2.125502,0.103233,0.212563,0.010324,32.218140,-0.260066,0.048531,0.048531,947493.000000,533821.000000,0.044766
311.588013,0.099976,2.145275,2.138724,0.167520,0.213820,0.016748,32.430702,-0.270390,0.078167,0.078167,947493.000000,533821.000000,0.044514
311.687988,0.101013,2.097802,2.097200,0.050262,0.211845,0.005077,32.644524,-0.287138,0.023961,0.023961,947493.000000,533821.000000,0.044301
311.789001,0.098999,2.079986,2.071291,0.189982,0.205056,0.018808,32.856369,-0.292215,0.091466,0.091466,947493.000000,533821.000000,0.044125
311.888000,0.101013,2.156799,2.118302,0.405684,0.213976,0.040979,33.061424,-0.311023,0.189223,0.189223,947493.000000,533821.000000,0.043989
311.989014,0.098999,2.146635,2.089878,0.490358,0.206896,0.048545,33.275402,-0.352002,0.230466,0.230466,947494.000000,533821.000000,0.043942
312.088013,0.100983,2.110974,2.078603,0.368266,0.209903,0.037188,33.482300,-0.400547,0.175350,0.175350,947494.000000,533820.000000,0.043970
312.188995,0.098999,2.153883,2.101257,0.473213,0.208022,0.046848,33.692204,-0.437736,0.221509,0.221509,947494.000000,533820.000000,0.044004
312.287994,0.101013,2.146945,2.122426,0.323549,0.214393,0.032683,33.900227,-0.484583,0.151278,0.151278,947494.000000,533820.000000,0.043978
